numPhotos,price,propertyType,size,rooms,bathrooms,distance,hasVideo,status,newDevelopment,hasLift,hasPlan,has3DTour,has360,hasStaging,topPlus,highlight.groupDescription,floor,exterior,parkingSpace.hasParkingSpace,price_m2_oct24,monthly_var,quart_var,annual_var,price_m2_historical_max,var_from_max,rooms+bathrooms,room.to.size.ratio,room+bathrooms.to.size.ratio,amenity.score,neighborhood_Can Baró,neighborhood_Can Peguera - El Turó de la Peira,neighborhood_Canyelles,neighborhood_Ciutat Meridiana - Torre Baró - Vallbona,neighborhood_Diagonal Mar i el Front Marítim del Poblenou,neighborhood_El Baix Guinardó,neighborhood_El Besòs,neighborhood_El Bon Pastor,neighborhood_El Camp d'En Grassot i Gràcia Nova,neighborhood_El Camp de l'Arpa del Clot,neighborhood_El Carmel,neighborhood_El Clot,neighborhood_El Coll,neighborhood_El Congrés i els Indians,neighborhood_El Fort Pienc,neighborhood_El Guinardó,neighborhood_El Gòtic,neighborhood_El Parc i la Llacuna del Poblenou,neighborhood_El Poble Sec - Parc de Montjuïc,neighborhood_El Poblenou,neighborhood_El Putxet i el Farró,neighborhood_El Raval,neighborhood_Horta,neighborhood_Hostafrancs,neighborhood_L'Antiga Esquerra de l'Eixample,neighborhood_La Barceloneta,neighborhood_La Bordeta,neighborhood_La Dreta de l'Eixample,neighborhood_La Font d'En Fargues,neighborhood_La Font de la Guatlla,neighborhood_La Guineueta,neighborhood_La Marina del Port,neighborhood_La Marina del Prat Vermell,neighborhood_La Maternitat i Sant Ramon,neighborhood_La Nova Esquerra de l'Eixample,neighborhood_La Prosperitat,neighborhood_La Sagrada Família,neighborhood_La Sagrera,neighborhood_La Salut,neighborhood_La Teixonera,neighborhood_La Trinitat Nova,neighborhood_La Trinitat Vella,neighborhood_La Vall d'Hebron - La Clota,neighborhood_La Verneda i la Pau,neighborhood_La Vila Olímpica del Poblenou,neighborhood_Les Corts,neighborhood_Les Roquetes,neighborhood_Les Tres Torres,neighborhood_Navas,neighborhood_Pedralbes,neighborhood_Porta,neighborhood_Provençals del Poblenou,neighborhood_Sant Andreu,neighborhood_Sant Antoni,neighborhood_Sant Genís Dels Agudells - Montbau,neighborhood_Sant Gervasi - Galvany,neighborhood_Sant Gervasi - La Bonanova,neighborhood_Sant Martí de Provençals,neighborhood_Sant Pere - Santa Caterina i la Ribera,neighborhood_Sants,neighborhood_Sants - Badal,neighborhood_Sarrià,neighborhood_Vallcarca i els Penitents,neighborhood_Vallvidrera - El Tibidabo i les Planes,neighborhood_Verdun,neighborhood_Vila de Gràcia,neighborhood_Vilapicina i la Torre Llobeta,district_Eixample,district_Gràcia,district_Horta Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi
31,719000,1,120.0,3,3,865,0,1,0,1,0,0,0,0,0,0.0,1.0,0,0,5674,0.003,0.026,0.122,5674,0.0,6,0.025,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,429000,1,99.0,4,1,1518,0,1,0,1,0,0,0,0,0,0.0,1.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.04040404040404041,0.050505050505050504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,199000,1,64.0,2,1,5347,1,1,0,1,0,0,1,0,0,0.0,0.0,1,0,3536,0.02,0.049,0.128,3536,0.0,3,0.03125,0.046875,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,650000,3,120.0,4,2,3523,0,1,0,0,0,0,0,0,0,0.0,8.0,0,0,3442,0.014,0.035,0.072,3442,0.0,6,0.03333333333333333,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,650000,3,120.0,4,2,3932,0,1,0,0,0,0,0,0,0,0.0,8.0,0,0,3442,0.014,0.035,0.072,3442,0.0,6,0.03333333333333333,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,139000,1,48.0,3,1,7150,1,1,0,0,1,0,1,0,0,0.0,-1.0,1,0,2466,0.002,0.029,0.026,2941,-0.162,4,0.0625,0.08333333333333333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,140000,2,66.0,2,1,4860,0,1,0,0,0,0,0,0,0,0.0,5.0,1,0,4321,0.037,0.036,0.141,4321,0.0,3,0.030303030303030304,0.045454545454545456,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,260000,2,90.0,2,2,2425,0,1,0,0,0,0,0,0,0,0.0,-1.0,0,0,4973,0.002,0.002,0.088,4973,0.0,4,0.022222222222222223,0.044444444444444446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,272000,1,82.0,3,1,674,0,2,0,0,0,0,0,0,0,0.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.036585365853658534,0.04878048780487805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,315000,1,67.0,3,1,1614,0,1,0,1,0,0,0,0,0,0.0,4.0,0,0,4321,0.037,0.036,0.141,4321,0.0,4,0.04477611940298507,0.05970149253731343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,280000,1,64.0,3,1,1378,0,1,0,0,0,0,0,0,0,0.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.046875,0.0625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,270000,1,67.0,3,1,5775,0,1,0,1,0,0,0,0,0,0.0,-1.0,1,0,3442,0.014,0.035,0.072,3442,0.0,4,0.04477611940298507,0.05970149253731343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,732000,1,135.0,2,2,693,0,1,0,0,0,0,0,0,0,0.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.014814814814814815,0.02962962962962963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,545000,1,92.0,2,2,1462,0,1,0,1,0,0,0,0,0,0.0,2.0,1,0,5674,0.003,0.026,0.122,5674,0.0,4,0.021739130434782608,0.043478260869565216,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,550000,2,132.0,3,2,3611,0,1,0,1,1,0,1,0,0,2.0,6.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,5,0.022727272727272728,0.03787878787878788,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,550000,1,92.0,3,2,3257,0,1,0,1,1,0,1,0,0,2.0,5.0,1,1,5724,0.018,0.036,0.137,5724,0.0,5,0.03260869565217391,0.05434782608695652,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,765000,1,110.0,2,2,681,0,1,0,1,1,0,1,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.01818181818181818,0.03636363636363636,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,352500,1,87.0,2,2,1590,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,5674,0.003,0.026,0.122,5674,0.0,4,0.022988505747126436,0.04597701149425287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,297000,1,80.0,3,1,3357,1,1,0,1,1,0,0,0,0,2.0,1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,300000,2,65.0,1,1,183,1,1,0,0,0,0,0,0,0,2.0,6.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.015384615384615385,0.03076923076923077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,297000,1,80.0,3,1,3350,1,1,0,1,0,0,0,0,0,2.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,297000,1,80.0,3,1,3183,1,1,0,1,0,0,0,0,0,2.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,605000,1,101.0,3,2,416,0,1,0,1,0,0,0,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,5,0.0297029702970297,0.04950495049504951,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,297000,1,80.0,3,1,3414,1,1,0,1,1,0,0,0,0,1.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,297000,1,80.0,3,1,3364,0,1,0,1,0,0,0,0,0,1.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,330000,1,72.0,3,1,3961,1,1,0,1,0,1,0,0,0,1.0,4.0,0,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.041666666666666664,0.05555555555555555,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,474000,2,80.0,3,2,3202,0,1,0,1,0,0,0,0,0,1.0,-1.0,1,1,5900,0.015,0.01,0.059,5900,0.0,5,0.0375,0.0625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,297000,1,80.0,3,1,3325,1,1,0,1,0,0,0,0,0,1.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,340000,1,100.0,4,1,2152,0,1,0,1,0,0,0,0,0,1.0,1.0,0,0,5674,0.003,0.026,0.122,5674,0.0,5,0.04,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,297000,1,80.0,3,1,3429,0,1,0,0,0,0,0,0,0,1.0,1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,600000,1,103.0,1,2,2031,0,1,0,1,0,0,0,0,0,1.0,-1.0,1,0,4321,0.037,0.036,0.141,4321,0.0,3,0.009708737864077669,0.02912621359223301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,297000,1,80.0,3,1,3233,0,1,0,1,0,0,0,0,0,1.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,550000,2,113.0,1,1,3518,0,3,1,1,1,0,0,0,0,0.0,7.0,1,0,3536,0.02,0.049,0.128,3536,0.0,2,0.008849557522123894,0.017699115044247787,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,350000,3,100.0,4,1,5398,1,2,0,0,1,0,0,0,0,0.0,8.0,0,0,3442,0.014,0.035,0.072,3442,0.0,5,0.04,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,110000,1,63.0,3,1,5223,0,2,0,1,0,0,0,0,0,0.0,4.0,1,0,2466,0.002,0.029,0.026,2941,-0.162,4,0.047619047619047616,0.06349206349206349,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,330000,1,90.0,2,2,1893,0,1,0,1,0,0,0,0,0,0.0,4.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.022222222222222223,0.044444444444444446,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,360000,1,65.0,1,1,418,0,1,0,1,1,0,0,0,0,0.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.015384615384615385,0.03076923076923077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,390000,1,61.0,1,1,2682,1,1,0,1,1,0,1,0,0,0.0,-1.0,1,0,5900,0.015,0.01,0.059,5900,0.0,2,0.01639344262295082,0.03278688524590164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,480000,1,84.0,3,1,2396,1,2,0,1,1,0,0,0,0,0.0,3.0,1,1,5900,0.015,0.01,0.059,5900,0.0,4,0.03571428571428571,0.047619047619047616,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,297000,1,80.0,3,1,3424,0,1,0,1,0,0,0,0,0,0.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,297000,1,80.0,3,1,3253,0,1,0,1,0,0,0,0,0,0.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,297000,1,80.0,3,1,3218,1,1,0,1,0,0,0,0,0,0.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,350000,3,96.0,3,1,5264,0,2,0,0,1,0,0,0,0,0.0,8.0,0,0,3442,0.014,0.035,0.072,3442,0.0,4,0.03125,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,165000,1,45.0,1,1,755,0,1,0,0,0,0,0,0,0,0.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.022222222222222223,0.044444444444444446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,297000,1,80.0,3,1,3195,0,1,0,1,0,0,0,0,0,0.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,297000,1,80.0,3,1,3261,0,1,0,1,0,0,0,0,0,0.0,1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,94000,1,59.0,2,1,5242,0,1,0,0,1,0,0,0,0,0.0,2.0,0,0,2466,0.002,0.029,0.026,2941,-0.162,3,0.03389830508474576,0.05084745762711865,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,297000,1,80.0,3,1,3253,0,1,0,1,0,0,0,0,0,0.0,0.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.0375,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,110000,1,40.0,2,1,939,0,2,0,0,0,0,0,0,0,0.0,2.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.05,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,110000,1,42.0,3,1,4781,0,1,0,0,0,0,0,0,0,0.0,-1.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.07142857142857142,0.09523809523809523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,500000,1,122.0,4,2,3227,1,1,0,1,1,0,1,0,0,1.0,2.0,1,0,4973,0.002,0.002,0.088,4973,0.0,6,0.03278688524590164,0.04918032786885246,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,240000,1,64.0,3,1,2711,1,2,0,1,1,0,1,0,0,1.0,1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.046875,0.0625,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
